C1,C2,C3,C4,C5,L1,L2,L3,L4,L5,L6,WN1,WN2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,9e-06,0.0318,-16.07,-7.1,8.266,10.28,5.416,7.15
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,6e-06,0.0255,-1.59,-4.66,9.45,11.35,7.414,7.162
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,7e-06,0.0276,-3.55,-5.63,9.539,12.6,7.55,7.675
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,8e-06,0.0297,-9.82,-6.55,8.944,12.13,6.783,7.588
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,1e-05,0.034,-6.99,-6.96,7.025,9.374,4.724,6.916
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,1.1e-05,0.0361,-4.27,-6.39,6.352,7.937,3.446,6.485
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,1.2e-05,0.0382,-3.08,-5.71,5.274,8.188,3.041,6.451
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,6e-06,1.3e-05,0.0403,-2.47,-5.05,3.701,7.985,2.858,6.499
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,9e-06,0.034,-14.84,-6.92,8.071,10.2,5.162,7.237
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,6e-06,0.0276,-1.91,-5.01,9.303,12.27,8.028,7.615
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,7e-06,0.0297,-3.97,-5.84,9.365,13.12,7.869,7.957
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,8e-06,0.0318,-10.1,-6.56,8.785,12.25,6.856,7.75
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,1e-05,0.0361,-7.14,-6.7,6.819,9.017,4.389,6.879
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,1.1e-05,0.0382,-4.48,-6.15,6.113,7.511,3.213,6.386
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,1.2e-05,0.0403,-3.29,-5.51,5.029,7.635,2.629,6.266
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,7e-06,1.3e-05,0.0425,-2.66,-4.89,3.45,7.432,2.453,6.302
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,9e-06,0.0361,-13.64,-6.74,7.845,10.23,5.158,7.375
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,6e-06,0.0297,-2.29,-5.4,9.099,13.24,8.652,8.058
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,7e-06,0.0318,-4.43,-6.06,9.139,13.74,8.234,8.268
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,8e-06,0.034,-10.22,-6.57,8.588,12.57,7.022,7.978
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,1e-05,0.0382,-7.26,-6.45,6.584,8.76,4.05,6.886
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,1.1e-05,0.0403,-4.69,-5.91,5.84,7.118,2.958,6.292
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,1.2e-05,0.0425,-3.51,-5.3,4.745,7.111,2.215,6.07
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,3e-10,8e-06,1.3e-05,0.0446,-2.88,-4.73,3.152,6.834,2.016,6.049
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,9e-06,0.0382,-12.82,-6.56,7.791,6.915,3.694,5.843
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,6e-06,0.0318,-2.79,-6.75,9.098,12.19,7.504,7.806
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,7e-06,0.034,-5.01,-7.1,9.14,11.33,5.962,7.556
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,8e-06,0.0361,-10.45,-7.01,8.547,9.424,4.648,6.875
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,1e-05,0.0403,-7.43,-5.84,6.505,5.559,3.185,5.084
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,1.1e-05,0.0425,-4.97,-5.07,5.308,4.772,2.512,4.708
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,1.2e-05,0.0446,-3.79,-4.39,4.406,4.329,1.494,4.433
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,9e-06,1.3e-05,0.0467,-3.16,-3.84,2.911,4.458,1.115,4.273
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,9e-06,0.0318,-16.37,-7.52,8.204,7.307,4.125,5.702
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,6e-06,0.0255,-1.63,-6.11,9.968,10.37,6.715,6.738
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,7e-06,0.0276,-3.64,-7.34,9.799,10.37,5.785,6.799
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,8e-06,0.0297,-10.07,-7.86,8.906,9.338,4.906,6.446
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,1e-05,0.034,-7.07,-6.57,6.967,6.433,3.723,5.322
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,1.1e-05,0.0361,-4.32,-5.52,5.783,5.676,2.915,5.058
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,1.2e-05,0.0382,-3.12,-4.63,4.897,5.819,1.688,4.993
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,6e-06,1.3e-05,0.0403,-2.49,-3.93,3.359,5.892,1.994,5.201
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,9e-06,0.034,-15.16,-7.2,8.099,7.115,3.966,5.711
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,6e-06,0.0276,-1.94,-6.32,9.76,10.9,6.976,7.077
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,7e-06,0.0297,-4.06,-7.28,9.629,10.6,5.808,7.016
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,8e-06,0.0318,-10.36,-7.59,8.821,9.23,4.795,6.528
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,1e-05,0.0361,-7.23,-6.33,6.84,6.093,3.548,5.217
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,1.1e-05,0.0382,-4.53,-5.38,5.651,5.364,2.802,4.949
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,1.2e-05,0.0403,-3.32,-4.56,4.77,5.309,1.642,4.705
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,7e-06,1.3e-05,0.0425,-2.69,-3.9,3.255,5.494,1.761,4.998
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,9e-06,0.0361,-13.94,-6.88,7.963,6.994,3.827,5.762
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,6e-06,0.0297,-2.33,-6.53,9.473,11.52,7.263,7.437
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,7e-06,0.0318,-4.52,-7.2,9.417,10.92,5.884,7.27
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,8e-06,0.034,-10.48,-7.3,8.708,9.259,4.718,6.671
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,1e-05,0.0382,-7.35,-6.09,6.686,5.808,3.371,5.139
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,1.1e-05,0.0403,-4.75,-5.23,5.494,5.065,2.668,4.834
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,1.2e-05,0.0425,-3.55,-4.48,4.609,4.791,1.579,4.594
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,3.5e-10,6e-10,2.5e-10,2e-10,4e-10,8e-06,1.3e-05,0.0446,-2.91,-3.88,3.109,5.018,1.473,4.7
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,9e-06,0.0382,-2.68,-14.3,7.011,4.304,1.911,3.903
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,6e-06,0.0318,-6.6,-3.23,8.226,4.941,2.453,3.867
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,7e-06,0.034,-9.64,-5.65,8.729,5.381,2.334,4.277
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,8e-06,0.0361,-4.26,-9.03,7.994,5.138,2.195,4.266
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,1e-05,0.0403,-2.09,-12.85,4.975,3.65,1.291,3.142
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,1.1e-05,0.0425,-1.8,-8.23,3.579,3.988,0.787,3.522
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,9e-06,1.2e-05,0.0446,-1.64,-5.55,0.967,3.265,0.415,2.893
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,9e-06,0.0318,-2.09,-12.58,7.565,4.748,2.187,3.876
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,6e-06,0.0255,-5.46,-2.62,8.27,4.375,2.358,2.997
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,7e-06,0.0276,-11.39,-4.74,8.725,5.174,2.587,3.762
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,8e-06,0.0297,-3.7,-7.54,8.378,5.337,2.479,4.033
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,1e-05,0.034,-1.52,-14.49,6.039,4.654,1.581,3.725
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,1.1e-05,0.0361,-1.24,-9.32,4.885,4.54,1.446,3.736
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,6e-06,1.2e-05,0.0382,-1.09,-6.12,2.566,3.616,0.979,3.012
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,9e-06,0.034,-2.26,-13.17,7.423,4.605,2.101,3.9
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,6e-06,0.0276,-5.85,-2.79,8.305,4.569,2.403,3.306
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,7e-06,0.0297,-10.79,-5.0,8.747,5.259,2.509,3.95
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,8e-06,0.0318,-3.88,-7.97,8.266,5.296,2.383,4.131
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,1e-05,0.0361,-1.68,-14.03,5.717,4.305,1.448,3.551
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,1.1e-05,0.0382,-1.39,-8.97,4.506,4.369,1.255,3.687
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,1.2e-05,0.0403,-1.23,-5.94,2.086,3.497,0.819,2.98
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,7e-06,1.3e-05,0.0425,-1.14,-4.2,1.037,4.139,0.327,3.607
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,9e-06,0.0361,-2.46,-13.77,7.237,4.458,2.009,3.909
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,6e-06,0.0297,-6.24,-3.0,8.286,4.759,2.435,3.596
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,7e-06,0.0318,-10.2,-5.29,8.746,5.328,2.425,4.12
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,8e-06,0.034,-4.07,-8.46,8.136,5.23,2.289,4.208
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,1e-05,0.0382,-1.86,-13.48,5.361,3.965,1.374,3.352
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,1.1e-05,0.0403,-1.58,-8.6,4.069,4.185,1.035,3.616
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,1.2e-05,0.0425,-1.42,-5.75,1.536,3.382,0.631,2.943
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,3e-10,8e-06,1.3e-05,0.0446,-1.32,-4.09,0.447,3.906,0.146,3.462
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,9e-06,0.0382,-2.83,-7.34,5.815,2.772,1.015,2.066
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,6e-06,0.0318,-7.05,-5.68,9.02,4.02,1.871,2.843
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,7e-06,0.034,-10.02,-10.23,8.829,3.829,1.633,2.814
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,8e-06,0.0361,-4.5,-10.93,7.378,3.415,1.143,2.552
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,1e-05,0.0403,-2.17,-4.68,3.137,2.459,0.662,1.51
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,9e-06,1.1e-05,0.0425,-1.84,-3.17,1.683,2.544,0.252,1.667
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,9e-06,0.0318,-2.23,-8.0,6.409,3.115,1.214,2.116
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,6e-06,0.0255,-5.87,-4.75,9.199,3.887,2.063,2.352
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,7e-06,0.0276,-11.35,-9.07,8.947,4.007,1.85,2.616
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,8e-06,0.0297,-3.87,-11.17,7.692,3.795,1.267,2.572
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,1e-05,0.034,-1.59,-5.03,4.073,3.056,0.822,2.014
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,1.1e-05,0.0361,-1.28,-3.35,2.766,2.789,0.379,1.741
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,6e-06,1.2e-05,0.0382,-1.11,-2.38,0.469,2.194,0.145,0.986
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,9e-06,0.034,-2.4,-7.8,6.239,2.997,1.152,2.106
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,6e-06,0.0276,-6.29,-5.02,9.161,3.919,2.001,2.525
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,7e-06,0.0297,-10.94,-9.43,8.916,3.951,1.774,2.687
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,8e-06,0.0318,-4.07,-11.16,7.613,3.665,1.226,2.568
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,1e-05,0.0361,-1.75,-4.92,3.792,2.844,0.776,1.856
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,7e-06,1.1e-05,0.0382,-1.43,-3.29,2.459,2.713,0.347,1.732
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,9e-06,0.0361,-2.61,-7.58,6.041,2.882,1.085,2.089
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,6e-06,0.0297,-6.69,-5.33,9.102,3.961,1.937,2.685
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,7e-06,0.0318,-10.49,-9.82,8.877,3.891,1.702,2.752
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,8e-06,0.034,-4.28,-11.09,7.509,3.54,1.185,2.562
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,1e-05,0.0382,-1.94,-4.8,3.479,2.64,0.723,1.681
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,1e-10,4e-10,8e-06,1.1e-05,0.0403,-1.62,-3.23,2.097,2.632,0.305,1.709
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,9e-06,0.0382,-2.71,-7.13,6.066,6.553,2.401,5.86
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,6e-06,0.0318,-6.88,-5.98,8.797,12.75,8.245,7.957
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,7e-06,0.034,-10.65,-7.07,8.295,11.46,6.615,7.69
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,8e-06,0.0361,-4.49,-7.37,7.575,9.394,3.603,7.008
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,1e-05,0.0403,-2.06,-6.63,4.485,3.977,1.365,3.801
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,1.1e-05,0.0425,-1.76,-6.0,2.142,4.7,1.057,4.369
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,9e-06,1.2e-05,0.0446,-1.6,-5.36,1.176,4.228,0.503,4.067
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,9e-06,0.0318,-2.15,-7.81,7.459,8.005,3.234,6.26
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,6e-06,0.0255,-5.62,-5.02,9.249,11.03,7.205,6.979
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,7e-06,0.0276,-12.78,-6.75,8.723,10.8,6.249,7.061
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,8e-06,0.0297,-3.95,-7.6,8.391,10.01,4.606,6.865
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,1e-05,0.034,-1.51,-7.49,6.077,5.568,3.359,4.842
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,1.1e-05,0.0361,-1.22,-6.81,4.581,6.985,2.755,5.724
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,6e-06,1.2e-05,0.0382,-1.06,-6.02,3.661,6.101,1.598,5.322
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,9e-06,0.034,-2.31,-7.6,7.048,7.516,2.98,6.147
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,6e-06,0.0276,-6.05,-5.34,9.105,11.63,7.643,7.33
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,7e-06,0.0297,-12.06,-6.88,8.609,11.08,6.412,7.295
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,8e-06,0.0318,-4.13,-7.55,8.157,9.847,4.251,6.93
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,1e-05,0.0361,-1.67,-7.2,5.618,5.014,2.672,4.532
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,1.1e-05,0.0382,-1.37,-6.54,3.79,6.194,2.225,5.328
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,1.2e-05,0.0403,-1.21,-5.8,2.93,5.483,1.275,4.974
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,7e-06,1.3e-05,0.0425,-1.11,-5.1,1.5,7.041,0.723,5.943
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,8e-06,9e-06,0.0361,-2.5,-7.37,6.582,7.031,2.7,6.013
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,8e-06,6e-06,0.0297,-6.47,-5.66,8.967,12.18,7.985,7.647
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,8e-06,7e-06,0.0318,-11.34,-6.99,8.467,11.3,6.535,7.503
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,8e-06,8e-06,0.034,-4.31,-7.48,7.885,9.634,3.898,6.976
3e-12,3e-13,2e-13,3e-13,1e-13,1e-10,4.5e-10,5e-10,1.5e-10,2e-10,3e-10,8e-06,1e-05,0.0382,-1.85,-6.91,5.087,4.479,2.001,4.181
