C1,C2,Cb,Ld,Ls,WN1,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
3e-13,1.5e-13,7.5e-13,3.8e-10,2.5e-09,2.3e-05,13800000000.0,0.0327,-8.57,3.272,0.178
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.8e-05,15100000000.0,0.0258,-10.15,3.037,0.656
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.2e-05,16700000000.0,0.0175,-15.67,3.026,0.751
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.3e-05,16300000000.0,0.0189,-14.12,2.992,0.791
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.4e-05,16000000000.0,0.0202,-12.95,2.976,0.804
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.5e-05,15700000000.0,0.0216,-12.02,2.974,0.794
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.6e-05,15500000000.0,0.023,-11.28,2.985,0.764
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.7e-05,15300000000.0,0.0244,-10.66,3.007,0.718
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,1.9e-05,14900000000.0,0.0272,-9.73,3.074,0.581
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,2e-05,14600000000.0,0.0286,-9.36,3.118,0.495
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,2.1e-05,14300000000.0,0.03,-9.05,3.167,0.398
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,2.2e-05,14000000000.0,0.0313,-8.79,3.22,0.292
3e-13,1.5e-13,7.5e-13,3.8e-10,3.5e-09,2.3e-05,13800000000.0,0.0327,-8.56,3.276,0.178
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.8e-05,15100000000.0,0.0258,-10.14,3.038,0.656
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.2e-05,16700000000.0,0.0175,-15.64,3.026,0.751
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.3e-05,16300000000.0,0.0189,-14.1,2.992,0.791
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.4e-05,16000000000.0,0.0202,-12.93,2.976,0.804
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.5e-05,15700000000.0,0.0216,-12.0,2.975,0.794
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.6e-05,15500000000.0,0.023,-11.26,2.986,0.764
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.7e-05,15300000000.0,0.0244,-10.65,3.008,0.718
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,1.9e-05,14900000000.0,0.0272,-9.71,3.076,0.581
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,2e-05,14600000000.0,0.0286,-9.35,3.12,0.495
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,2.1e-05,14300000000.0,0.03,-9.04,3.169,0.398
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,2.2e-05,14000000000.0,0.0313,-8.78,3.222,0.292
3e-13,1.5e-13,7.5e-13,3.8e-10,4.5e-09,2.3e-05,13800000000.0,0.0327,-8.55,3.279,0.178
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.8e-05,15100000000.0,0.0258,-10.13,3.04,0.656
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.2e-05,16700000000.0,0.0175,-15.63,3.026,0.751
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.3e-05,16300000000.0,0.0189,-14.08,2.992,0.791
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.4e-05,16000000000.0,0.0202,-12.91,2.976,0.804
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.5e-05,15700000000.0,0.0216,-11.99,2.976,0.794
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.6e-05,15500000000.0,0.023,-11.25,2.987,0.764
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.7e-05,15300000000.0,0.0244,-10.64,3.009,0.718
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,1.9e-05,14900000000.0,0.0272,-9.7,3.077,0.581
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,2e-05,14600000000.0,0.0286,-9.34,3.121,0.495
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,2.1e-05,14300000000.0,0.03,-9.03,3.171,0.398
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,2.2e-05,14000000000.0,0.0313,-8.77,3.224,0.292
3e-13,1.5e-13,7.5e-13,3.8e-10,5.5e-09,2.3e-05,13800000000.0,0.0327,-8.54,3.281,0.178
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.8e-05,15000000000.0,0.0258,-10.03,3.03,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.2e-05,16600000000.0,0.0175,-15.43,3.033,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.3e-05,16300000000.0,0.0189,-13.94,2.995,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.4e-05,16000000000.0,0.0202,-12.79,2.976,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.5e-05,15700000000.0,0.0216,-11.88,2.973,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.6e-05,15500000000.0,0.023,-11.14,2.982,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.7e-05,15200000000.0,0.0244,-10.53,3.001,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,1.9e-05,14900000000.0,0.0272,-9.6,3.066,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,1.5e-09,2e-05,14600000000.0,0.0286,-9.24,3.108,0.05
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.8e-05,15000000000.0,0.0258,-10.15,3.053,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.2e-05,16600000000.0,0.0175,-15.13,3.107,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.3e-05,16300000000.0,0.0189,-13.87,3.058,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.4e-05,16000000000.0,0.0202,-12.82,3.029,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.5e-05,15700000000.0,0.0216,-11.96,3.017,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.6e-05,15500000000.0,0.023,-11.25,3.018,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.7e-05,15200000000.0,0.0244,-10.65,3.03,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,1.9e-05,14900000000.0,0.0272,-9.72,3.083,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,5e-10,2e-05,14600000000.0,0.0286,-9.36,3.12,0.05
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.8e-05,15000000000.0,0.0258,-9.98,3.034,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.2e-05,16600000000.0,0.0175,-15.37,3.027,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.3e-05,16300000000.0,0.0189,-13.87,2.992,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.4e-05,16000000000.0,0.0202,-12.72,2.975,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.5e-05,15700000000.0,0.0216,-11.82,2.973,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.6e-05,15500000000.0,0.023,-11.08,2.984,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.7e-05,15200000000.0,0.0244,-10.48,3.004,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,1.9e-05,14900000000.0,0.0272,-9.56,3.071,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,2.5e-09,2e-05,14600000000.0,0.0286,-9.2,3.114,0.05
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.8e-05,15000000000.0,0.0258,-9.96,3.037,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.2e-05,16600000000.0,0.0175,-15.33,3.026,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.3e-05,16300000000.0,0.0189,-13.83,2.992,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.4e-05,16000000000.0,0.0202,-12.69,2.976,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.5e-05,15700000000.0,0.0216,-11.79,2.974,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.6e-05,15500000000.0,0.023,-11.06,2.985,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.7e-05,15200000000.0,0.0244,-10.46,3.007,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,1.9e-05,14900000000.0,0.0272,-9.54,3.074,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,3.5e-09,2e-05,14600000000.0,0.0286,-9.18,3.118,0.05
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.8e-05,15000000000.0,0.0258,-9.95,3.038,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.2e-05,16600000000.0,0.0175,-15.31,3.026,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.3e-05,16300000000.0,0.0189,-13.81,2.992,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.4e-05,16000000000.0,0.0202,-12.67,2.976,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.5e-05,15700000000.0,0.0216,-11.77,2.975,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.6e-05,15500000000.0,0.023,-11.04,2.986,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.7e-05,15200000000.0,0.0244,-10.44,3.008,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,1.9e-05,14900000000.0,0.0272,-9.53,3.076,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,4.5e-09,2e-05,14600000000.0,0.0286,-9.17,3.12,0.05
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.8e-05,15000000000.0,0.0258,-9.94,3.04,0.191
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.2e-05,16600000000.0,0.0175,-15.29,3.026,0.221
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.3e-05,16300000000.0,0.0189,-13.8,2.992,0.271
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.4e-05,16000000000.0,0.0202,-12.66,2.976,0.295
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.5e-05,15700000000.0,0.0216,-11.76,2.976,0.296
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.6e-05,15500000000.0,0.023,-11.03,2.987,0.277
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.7e-05,15200000000.0,0.0244,-10.43,3.009,0.242
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,1.9e-05,14900000000.0,0.0272,-9.52,3.077,0.126
3e-13,1.5e-13,7.5e-13,4.8e-10,5.5e-09,2e-05,14600000000.0,0.0286,-9.16,3.121,0.05
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.8e-05,13000000000.0,0.0258,-11.25,3.075,1.541
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.2e-05,13700000000.0,0.0175,-17.65,3.105,1.769
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.3e-05,13600000000.0,0.0189,-15.83,3.065,1.785
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.4e-05,13500000000.0,0.0202,-14.47,3.042,1.775
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.5e-05,13500000000.0,0.0216,-13.4,3.034,1.743
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.6e-05,13400000000.0,0.023,-12.54,3.038,1.691
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.7e-05,13300000000.0,0.0244,-11.84,3.052,1.623
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,1.9e-05,12800000000.0,0.0272,-10.76,3.105,1.446
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,2e-05,12700000000.0,0.0286,-10.34,3.142,1.341
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,2.1e-05,12600000000.0,0.03,-9.98,3.183,1.227
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,2.2e-05,12600000000.0,0.0313,-9.67,3.229,1.104
3e-13,2e-13,5.5e-13,1.8e-10,1.5e-09,2.3e-05,12500000000.0,0.0327,-9.4,3.278,0.975
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.8e-05,13000000000.0,0.0258,-11.46,3.099,1.541
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.2e-05,13700000000.0,0.0175,-17.01,3.184,1.769
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.3e-05,13600000000.0,0.0189,-15.66,3.131,1.785
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.4e-05,13500000000.0,0.0202,-14.5,3.098,1.775
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.5e-05,13500000000.0,0.0216,-13.53,3.08,1.743
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.6e-05,13400000000.0,0.023,-12.72,3.076,1.691
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.7e-05,13300000000.0,0.0244,-12.04,3.083,1.623
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,1.9e-05,12800000000.0,0.0272,-10.97,3.123,1.446
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,2e-05,12700000000.0,0.0286,-10.55,3.153,1.341
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,2.1e-05,12600000000.0,0.03,-10.19,3.189,1.227
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,2.2e-05,12600000000.0,0.0313,-9.88,3.23,1.104
3e-13,2e-13,5.5e-13,1.8e-10,5e-10,2.3e-05,12500000000.0,0.0327,-9.6,3.275,0.975
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.8e-05,13000000000.0,0.0258,-11.18,3.079,1.541
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.2e-05,13700000000.0,0.0175,-17.56,3.099,1.769
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.3e-05,13600000000.0,0.0189,-15.73,3.061,1.785
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.4e-05,13500000000.0,0.0202,-14.36,3.04,1.775
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.5e-05,13500000000.0,0.0216,-13.3,3.034,1.743
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.6e-05,13400000000.0,0.023,-12.45,3.039,1.691
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.7e-05,13300000000.0,0.0244,-11.76,3.055,1.623
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,1.9e-05,12800000000.0,0.0272,-10.69,3.111,1.446
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,2e-05,12700000000.0,0.0286,-10.27,3.148,1.341
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,2.1e-05,12600000000.0,0.03,-9.92,3.19,1.227
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,2.2e-05,12600000000.0,0.0313,-9.61,3.237,1.104
3e-13,2e-13,5.5e-13,1.8e-10,2.5e-09,2.3e-05,12500000000.0,0.0327,-9.34,3.287,0.975
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.8e-05,13000000000.0,0.0258,-11.14,3.082,1.541
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.2e-05,13700000000.0,0.0175,-17.5,3.098,1.769
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.3e-05,13600000000.0,0.0189,-15.67,3.06,1.785
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.4e-05,13500000000.0,0.0202,-14.31,3.04,1.775
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.5e-05,13500000000.0,0.0216,-13.25,3.035,1.743
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.6e-05,13400000000.0,0.023,-12.41,3.041,1.691
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.7e-05,13300000000.0,0.0244,-11.72,3.057,1.623
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,1.9e-05,12800000000.0,0.0272,-10.66,3.114,1.446
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,2e-05,12700000000.0,0.0286,-10.24,3.152,1.341
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,2.1e-05,12600000000.0,0.03,-9.89,3.195,1.227
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,2.2e-05,12600000000.0,0.0313,-9.58,3.241,1.104
3e-13,2e-13,5.5e-13,1.8e-10,3.5e-09,2.3e-05,12500000000.0,0.0327,-9.32,3.292,0.975
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.8e-05,13000000000.0,0.0258,-11.12,3.084,1.541
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.2e-05,13700000000.0,0.0175,-17.46,3.097,1.769
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.3e-05,13600000000.0,0.0189,-15.64,3.06,1.785
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.4e-05,13500000000.0,0.0202,-14.28,3.041,1.775
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.5e-05,13500000000.0,0.0216,-13.23,3.036,1.743
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.6e-05,13400000000.0,0.023,-12.38,3.042,1.691
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.7e-05,13300000000.0,0.0244,-11.69,3.059,1.623
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,1.9e-05,12800000000.0,0.0272,-10.64,3.116,1.446
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,2e-05,12700000000.0,0.0286,-10.23,3.154,1.341
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,2.1e-05,12600000000.0,0.03,-9.87,3.197,1.227
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,2.2e-05,12600000000.0,0.0313,-9.57,3.244,1.104
3e-13,2e-13,5.5e-13,1.8e-10,4.5e-09,2.3e-05,12500000000.0,0.0327,-9.3,3.295,0.975
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.8e-05,13000000000.0,0.0258,-11.11,3.085,1.541
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.2e-05,13700000000.0,0.0175,-17.43,3.097,1.769
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.3e-05,13600000000.0,0.0189,-15.61,3.061,1.785
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.4e-05,13500000000.0,0.0202,-14.26,3.041,1.775
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.5e-05,13500000000.0,0.0216,-13.21,3.036,1.743
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.6e-05,13400000000.0,0.023,-12.37,3.043,1.691
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.7e-05,13300000000.0,0.0244,-11.68,3.06,1.623
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,1.9e-05,12800000000.0,0.0272,-10.62,3.117,1.446
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,2e-05,12700000000.0,0.0286,-10.21,3.156,1.341
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,2.1e-05,12600000000.0,0.03,-9.86,3.199,1.227
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,2.2e-05,12600000000.0,0.0313,-9.56,3.246,1.104
3e-13,2e-13,5.5e-13,1.8e-10,5.5e-09,2.3e-05,12500000000.0,0.0327,-9.29,3.297,0.975
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.8e-05,13400000000.0,0.0258,-11.48,3.075,4.509
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.2e-05,13900000000.0,0.0175,-14.29,3.105,2.715
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.3e-05,13900000000.0,0.0189,-13.53,3.065,3.114
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.4e-05,13900000000.0,0.0202,-12.9,3.042,3.471
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.5e-05,13700000000.0,0.0216,-12.39,3.034,3.789
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.6e-05,13500000000.0,0.023,-11.99,3.038,4.067
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.7e-05,13400000000.0,0.0244,-11.69,3.052,4.307
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,1.9e-05,13500000000.0,0.0272,-11.34,3.105,4.675
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,2e-05,13300000000.0,0.0286,-11.27,3.142,4.803
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,2.1e-05,13100000000.0,0.03,-11.26,3.183,4.896
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,2.2e-05,13000000000.0,0.0313,-11.31,3.229,4.955
3e-13,2e-13,5.5e-13,8e-11,1.5e-09,2.3e-05,12900000000.0,0.0327,-11.4,3.278,4.981
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.8e-05,13400000000.0,0.0258,-10.36,3.099,4.509
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.2e-05,13900000000.0,0.0175,-12.36,3.184,2.715
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.3e-05,13900000000.0,0.0189,-11.88,3.131,3.114
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.4e-05,13900000000.0,0.0202,-11.44,3.098,3.471
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.5e-05,13700000000.0,0.0216,-11.07,3.08,3.789
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.6e-05,13500000000.0,0.023,-10.77,3.076,4.067
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.7e-05,13400000000.0,0.0244,-10.53,3.083,4.307
3e-13,2e-13,5.5e-13,8e-11,5e-10,1.9e-05,13500000000.0,0.0272,-10.25,3.123,4.675
3e-13,2e-13,5.5e-13,8e-11,5e-10,2e-05,13300000000.0,0.0286,-10.19,3.153,4.803
3e-13,2e-13,5.5e-13,8e-11,5e-10,2.1e-05,13100000000.0,0.03,-10.18,3.189,4.896
3e-13,2e-13,5.5e-13,8e-11,5e-10,2.2e-05,13000000000.0,0.0313,-10.23,3.23,4.955
3e-13,2e-13,5.5e-13,8e-11,5e-10,2.3e-05,12900000000.0,0.0327,-10.31,3.275,4.981
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.8e-05,13400000000.0,0.0258,-11.71,3.079,4.509
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.2e-05,13900000000.0,0.0175,-14.7,3.099,2.715
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.3e-05,13900000000.0,0.0189,-13.87,3.061,3.114
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.4e-05,13900000000.0,0.0202,-13.19,3.04,3.471
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.5e-05,13700000000.0,0.0216,-12.66,3.034,3.789
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.6e-05,13500000000.0,0.023,-12.24,3.039,4.067
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.7e-05,13400000000.0,0.0244,-11.93,3.055,4.307
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,1.9e-05,13500000000.0,0.0272,-11.56,3.111,4.675
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,2e-05,13300000000.0,0.0286,-11.49,3.148,4.803
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,2.1e-05,13100000000.0,0.03,-11.48,3.19,4.896
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,2.2e-05,13000000000.0,0.0313,-11.53,3.237,4.955
3e-13,2e-13,5.5e-13,8e-11,2.5e-09,2.3e-05,12900000000.0,0.0327,-11.62,3.287,4.981
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.8e-05,13400000000.0,0.0258,-11.8,3.082,4.509
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.2e-05,13900000000.0,0.0175,-14.88,3.098,2.715
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.3e-05,13900000000.0,0.0189,-14.02,3.06,3.114
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.4e-05,13900000000.0,0.0202,-13.32,3.04,3.471
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.5e-05,13700000000.0,0.0216,-12.77,3.035,3.789
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.6e-05,13500000000.0,0.023,-12.35,3.041,4.067
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.7e-05,13400000000.0,0.0244,-12.03,3.057,4.307
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,1.9e-05,13500000000.0,0.0272,-11.66,3.114,4.675
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,2e-05,13300000000.0,0.0286,-11.58,3.152,4.803
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,2.1e-05,13100000000.0,0.03,-11.57,3.195,4.896
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,2.2e-05,13000000000.0,0.0313,-11.62,3.241,4.955
3e-13,2e-13,5.5e-13,8e-11,3.5e-09,2.3e-05,12900000000.0,0.0327,-11.71,3.292,4.981
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.8e-05,13400000000.0,0.0258,-11.85,3.084,4.509
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.2e-05,13900000000.0,0.0175,-14.98,3.097,2.715
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.3e-05,13900000000.0,0.0189,-14.1,3.06,3.114
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.4e-05,13900000000.0,0.0202,-13.39,3.041,3.471
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.5e-05,13700000000.0,0.0216,-12.83,3.036,3.789
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.6e-05,13500000000.0,0.023,-12.4,3.042,4.067
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.7e-05,13400000000.0,0.0244,-12.08,3.059,4.307
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,1.9e-05,13500000000.0,0.0272,-11.71,3.116,4.675
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,2e-05,13300000000.0,0.0286,-11.63,3.154,4.803
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,2.1e-05,13100000000.0,0.03,-11.62,3.197,4.896
3e-13,2e-13,5.5e-13,8e-11,4.5e-09,2.2e-05,13000000000.0,0.0313,-11.67,3.244,4.955
