C1,L,Vbias,W1,Wvar,idc,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
9.5e-14,3.5e-10,0.7,4e-05,1.4e-05,0.015,0.021,27900000000.0,451000000.0,15.25,-79.02
9.5e-14,3.5e-10,0.7,4e-05,1.5e-05,0.01,0.0131,27700000000.0,819000000.0,15.55,-97.63
9.5e-14,3.5e-10,0.7,4e-05,1.5e-05,0.005,0.00609,27900000000.0,1020000000.0,14.72,-103.9
9.5e-14,3.5e-10,0.7,4e-05,1.5e-05,0.0075,0.0095,32000000000.0,922000000.0,15.29,-98.95
9.5e-14,3.5e-10,0.7,4e-05,1.5e-05,0.0125,0.017,27600000000.0,697000000.0,15.68,-96.39
9.5e-14,3.5e-10,0.7,4e-05,1.5e-05,0.015,0.021,27800000000.0,344000000.0,15.3,-78.35
9.5e-14,3.5e-10,0.7,3e-05,1e-05,0.01,0.0137,31200000000.0,955000000.0,15.51,-88.01
9.5e-14,3.5e-10,0.7,3e-05,1e-05,0.005,0.00625,31900000000.0,1300000000.0,15.12,-99.01
9.5e-14,3.5e-10,0.7,3e-05,1e-05,0.0075,0.00984,32300000000.0,1130000000.0,15.38,-91.58
9.5e-14,3.5e-10,0.7,3e-05,1e-05,0.0125,0.0178,31100000000.0,730000000.0,15.54,-95.84
9.5e-14,3.5e-10,0.7,3e-05,1e-05,0.015,0.0223,31500000000.0,471000000.0,15.13,-79.72
9.5e-14,3.5e-10,0.7,3e-05,5e-06,0.01,0.0137,32700000000.0,817000000.0,14.74,-82.96
9.5e-14,3.5e-10,0.7,3e-05,5e-06,0.005,0.00625,35300000000.0,1110000000.0,14.59,-89.82
9.5e-14,3.5e-10,0.7,3e-05,5e-06,0.0075,0.00984,32700000000.0,969000000.0,14.59,-85.56
9.5e-14,3.5e-10,0.7,3e-05,5e-06,0.0125,0.0178,32600000000.0,641000000.0,14.81,-84.52
9.5e-14,3.5e-10,0.7,3e-05,5e-06,0.015,0.0223,32900000000.0,501000000.0,14.59,-83.3
9.5e-14,3.5e-10,0.7,3e-05,6e-06,0.01,0.0137,32400000000.0,876000000.0,14.96,-83.66
9.5e-14,3.5e-10,0.7,3e-05,6e-06,0.005,0.00625,34300000000.0,1190000000.0,14.59,-91.5
9.5e-14,3.5e-10,0.7,3e-05,6e-06,0.0075,0.00984,32700000000.0,1030000000.0,14.78,-86.86
9.5e-14,3.5e-10,0.7,3e-05,6e-06,0.0125,0.0178,32300000000.0,696000000.0,15.01,-88.89
9.5e-14,3.5e-10,0.7,3e-05,6e-06,0.015,0.0223,32500000000.0,522000000.0,14.59,-88.44
9.5e-14,3.5e-10,0.7,3e-05,7e-06,0.01,0.0137,32000000000.0,915000000.0,15.13,-84.96
9.5e-14,3.5e-10,0.7,3e-05,7e-06,0.005,0.00625,33700000000.0,1240000000.0,14.69,-92.86
9.5e-14,3.5e-10,0.7,3e-05,7e-06,0.0075,0.00984,32600000000.0,1090000000.0,14.97,-88.01
9.5e-14,3.5e-10,0.7,3e-05,7e-06,0.0125,0.0178,31900000000.0,735000000.0,15.18,-89.09
9.5e-14,3.5e-10,0.7,3e-05,7e-06,0.015,0.0223,32300000000.0,535000000.0,14.67,-70.82
9.5e-14,3.5e-10,0.7,3e-05,8e-06,0.01,0.0137,31700000000.0,938000000.0,15.28,-85.94
9.5e-14,3.5e-10,0.7,3e-05,8e-06,0.005,0.00625,33300000000.0,1280000000.0,14.86,-78.76
9.5e-14,3.5e-10,0.7,3e-05,8e-06,0.0075,0.00984,32100000000.0,1110000000.0,15.13,-89.22
9.5e-14,3.5e-10,0.7,3e-05,8e-06,0.0125,0.0178,31700000000.0,734000000.0,15.31,-90.74
9.5e-14,3.5e-10,0.7,3e-05,8e-06,0.015,0.0223,32000000000.0,512000000.0,14.83,-79.52
9.5e-14,3.5e-10,0.7,3e-05,9e-06,0.01,0.0137,31500000000.0,953000000.0,15.41,-87.03
9.5e-14,3.5e-10,0.7,3e-05,9e-06,0.005,0.00625,32400000000.0,1290000000.0,15.0,-97.15
9.5e-14,3.5e-10,0.7,3e-05,9e-06,0.0075,0.00984,32100000000.0,1120000000.0,15.27,-90.84
9.5e-14,3.5e-10,0.7,3e-05,9e-06,0.0125,0.0178,31400000000.0,729000000.0,15.43,-95.9
9.5e-14,3.5e-10,0.7,3e-05,9e-06,0.015,0.0223,31800000000.0,495000000.0,15.03,-82.6
9.5e-14,3.5e-10,0.7,3e-05,1.1e-05,0.01,0.0137,30900000000.0,952000000.0,15.61,-89.12
9.5e-14,3.5e-10,0.7,3e-05,1.1e-05,0.005,0.00625,31700000000.0,1300000000.0,15.21,-100.0
9.5e-14,3.5e-10,0.7,3e-05,1.1e-05,0.0075,0.00984,32300000000.0,1130000000.0,15.47,-93.16
9.5e-14,3.5e-10,0.7,3e-05,1.1e-05,0.0125,0.0178,30800000000.0,696000000.0,15.62,-99.57
9.5e-14,3.5e-10,0.7,3e-05,1.1e-05,0.015,0.0223,31300000000.0,446000000.0,15.17,-81.04
9.5e-14,3.5e-10,0.7,3e-05,1.2e-05,0.01,0.0137,30700000000.0,943000000.0,15.69,-90.27
9.5e-14,3.5e-10,0.7,3e-05,1.2e-05,0.005,0.00625,31100000000.0,1290000000.0,15.29,-102.9
9.5e-14,3.5e-10,0.7,3e-05,1.2e-05,0.0075,0.00984,32200000000.0,1120000000.0,15.56,-93.8
9.5e-14,3.5e-10,0.7,3e-05,1.2e-05,0.0125,0.0178,30600000000.0,685000000.0,15.68,-83.68
9.5e-14,3.5e-10,0.7,3e-05,1.2e-05,0.015,0.0223,31100000000.0,326000000.0,15.17,-85.06
9.5e-14,3.5e-10,0.7,3e-05,1.3e-05,0.01,0.0137,30500000000.0,924000000.0,15.75,-91.48
9.5e-14,3.5e-10,0.7,3e-05,1.3e-05,0.005,0.00625,30300000000.0,1270000000.0,15.34,-104.3
9.5e-14,3.5e-10,0.7,3e-05,1.3e-05,0.0075,0.00984,32400000000.0,1100000000.0,15.62,-95.53
9.5e-14,3.5e-10,0.7,3e-05,1.3e-05,0.0125,0.0178,30400000000.0,627000000.0,15.76,-95.86
9.5e-14,3.5e-10,0.7,3e-05,1.3e-05,0.015,0.0223,31000000000.0,254000000.0,15.27,-80.33
9.5e-14,3.5e-10,0.7,3e-05,1.4e-05,0.01,0.0137,30300000000.0,905000000.0,15.81,-92.86
9.5e-14,3.5e-10,0.7,3e-05,1.4e-05,0.005,0.00625,30100000000.0,1260000000.0,15.39,-105.4
9.5e-14,3.5e-10,0.7,3e-05,1.4e-05,0.0075,0.00984,32700000000.0,1090000000.0,15.68,-96.79
9.5e-14,3.5e-10,0.7,3e-05,1.4e-05,0.0125,0.0178,30200000000.0,591000000.0,15.8,-87.84
9.5e-14,3.5e-10,0.7,3e-05,1.4e-05,0.015,0.0223,30800000000.0,98200000.0,15.24,-79.04
9.5e-14,3.5e-10,0.7,3e-05,1.5e-05,0.01,0.0137,30100000000.0,875000000.0,15.86,-94.21
9.5e-14,3.5e-10,0.7,3e-05,1.5e-05,0.005,0.00625,30000000000.0,1230000000.0,15.43,-105.5
9.5e-14,3.5e-10,0.7,3e-05,1.5e-05,0.0075,0.00984,33100000000.0,1060000000.0,15.72,-98.13
9.5e-14,3.5e-10,0.7,3e-05,1.5e-05,0.0125,0.0178,30000000000.0,532000000.0,15.82,-88.68
9.5e-14,3.5e-10,0.7,3e-05,1.5e-05,0.015,0.0223,30600000000.0,126000000.0,15.23,-74.6
9.5e-14,3.5e-10,0.7,3.2e-05,1e-05,0.01,0.0136,30700000000.0,920000000.0,15.44,-88.92
9.5e-14,3.5e-10,0.7,3.2e-05,1e-05,0.005,0.00621,31700000000.0,1240000000.0,14.96,-98.56
9.5e-14,3.5e-10,0.7,3.2e-05,1e-05,0.0075,0.00976,31200000000.0,1080000000.0,15.28,-92.26
9.5e-14,3.5e-10,0.7,3.2e-05,1e-05,0.0125,0.0176,30600000000.0,735000000.0,15.51,-96.66
9.5e-14,3.5e-10,0.7,3.2e-05,1e-05,0.015,0.0219,30900000000.0,510000000.0,15.11,-94.42
9.5e-14,3.5e-10,0.7,3.2e-05,5e-06,0.01,0.0136,32100000000.0,768000000.0,14.64,-83.79
9.5e-14,3.5e-10,0.7,3.2e-05,5e-06,0.005,0.00621,34500000000.0,1020000000.0,14.59,-89.89
9.5e-14,3.5e-10,0.7,3.2e-05,5e-06,0.0075,0.00976,32300000000.0,903000000.0,14.59,-86.06
9.5e-14,3.5e-10,0.7,3.2e-05,5e-06,0.0125,0.0176,32000000000.0,631000000.0,14.76,-86.55
9.5e-14,3.5e-10,0.7,3.2e-05,5e-06,0.015,0.0219,32200000000.0,547000000.0,14.59,-78.45
9.5e-14,3.5e-10,0.7,3.2e-05,6e-06,0.01,0.0136,31800000000.0,818000000.0,14.86,-85.21
9.5e-14,3.5e-10,0.7,3.2e-05,6e-06,0.005,0.00621,34200000000.0,1100000000.0,14.59,-91.63
9.5e-14,3.5e-10,0.7,3.2e-05,6e-06,0.0075,0.00976,31800000000.0,967000000.0,14.63,-87.04
9.5e-14,3.5e-10,0.7,3.2e-05,6e-06,0.0125,0.0176,31700000000.0,672000000.0,14.96,-87.51
9.5e-14,3.5e-10,0.7,3.2e-05,6e-06,0.015,0.0219,31900000000.0,539000000.0,14.59,-84.31
9.5e-14,3.5e-10,0.7,3.2e-05,7e-06,0.01,0.0136,31500000000.0,870000000.0,15.04,-85.81
9.5e-14,3.5e-10,0.7,3.2e-05,7e-06,0.005,0.00621,33400000000.0,1160000000.0,14.59,-93.18
9.5e-14,3.5e-10,0.7,3.2e-05,7e-06,0.0075,0.00976,31600000000.0,1020000000.0,14.84,-88.41
9.5e-14,3.5e-10,0.7,3.2e-05,7e-06,0.0125,0.0176,31400000000.0,703000000.0,15.13,-89.36
9.5e-14,3.5e-10,0.7,3.2e-05,7e-06,0.015,0.0219,31700000000.0,550000000.0,14.65,-87.79
9.5e-14,3.5e-10,0.7,3.2e-05,8e-06,0.01,0.0136,31200000000.0,895000000.0,15.2,-86.76
9.5e-14,3.5e-10,0.7,3.2e-05,8e-06,0.005,0.00621,32500000000.0,1200000000.0,14.67,-95.62
9.5e-14,3.5e-10,0.7,3.2e-05,8e-06,0.0075,0.00976,31700000000.0,1050000000.0,15.01,-90.05
9.5e-14,3.5e-10,0.7,3.2e-05,8e-06,0.0125,0.0176,31100000000.0,726000000.0,15.28,-91.49
9.5e-14,3.5e-10,0.7,3.2e-05,8e-06,0.015,0.0219,31400000000.0,544000000.0,14.83,-89.32
9.5e-14,3.5e-10,0.7,3.2e-05,9e-06,0.01,0.0136,30900000000.0,914000000.0,15.33,-87.9
9.5e-14,3.5e-10,0.7,3.2e-05,9e-06,0.005,0.00621,32300000000.0,1220000000.0,14.83,-96.58
9.5e-14,3.5e-10,0.7,3.2e-05,9e-06,0.0075,0.00976,31500000000.0,1070000000.0,15.15,-91.16
9.5e-14,3.5e-10,0.7,3.2e-05,9e-06,0.0125,0.0176,30800000000.0,736000000.0,15.4,-93.09
9.5e-14,3.5e-10,0.7,3.2e-05,9e-06,0.015,0.0219,31200000000.0,535000000.0,14.99,-73.31
9.5e-14,3.5e-10,0.7,3.2e-05,1.1e-05,0.01,0.0136,30500000000.0,924000000.0,15.54,-89.88
9.5e-14,3.5e-10,0.7,3.2e-05,1.1e-05,0.005,0.00621,30900000000.0,1240000000.0,15.06,-100.6
9.5e-14,3.5e-10,0.7,3.2e-05,1.1e-05,0.0075,0.00976,31400000000.0,1080000000.0,15.38,-93.39
9.5e-14,3.5e-10,0.7,3.2e-05,1.1e-05,0.0125,0.0176,30300000000.0,722000000.0,15.6,-98.0
9.5e-14,3.5e-10,0.7,3.2e-05,1.1e-05,0.015,0.0219,30700000000.0,479000000.0,15.23,-80.33
9.5e-14,3.5e-10,0.7,3.2e-05,1.2e-05,0.01,0.0136,30200000000.0,918000000.0,15.63,-91.02
9.5e-14,3.5e-10,0.7,3.2e-05,1.2e-05,0.005,0.00621,30500000000.0,1230000000.0,15.15,-102.4
9.5e-14,3.5e-10,0.7,3.2e-05,1.2e-05,0.0075,0.00976,31800000000.0,1080000000.0,15.47,-94.91
9.5e-14,3.5e-10,0.7,3.2e-05,1.2e-05,0.0125,0.0176,30100000000.0,709000000.0,15.67,-99.85
9.5e-14,3.5e-10,0.7,3.2e-05,1.2e-05,0.015,0.0219,30500000000.0,398000000.0,15.28,-85.62
9.5e-14,3.5e-10,0.7,3.2e-05,1.3e-05,0.01,0.0136,29900000000.0,908000000.0,15.7,-92.16
9.5e-14,3.5e-10,0.7,3.2e-05,1.3e-05,0.005,0.00621,30300000000.0,1220000000.0,15.22,-104.0
9.5e-14,3.5e-10,0.7,3.2e-05,1.3e-05,0.0075,0.00976,32200000000.0,1070000000.0,15.54,-96.33
9.5e-14,3.5e-10,0.7,3.2e-05,1.3e-05,0.0125,0.0176,29900000000.0,689000000.0,15.73,-92.21
9.5e-14,3.5e-10,0.7,3.2e-05,1.3e-05,0.015,0.0219,30300000000.0,371000000.0,15.3,-86.19
9.5e-14,3.5e-10,0.7,3.2e-05,1.4e-05,0.01,0.0136,29700000000.0,892000000.0,15.76,-93.48
9.5e-14,3.5e-10,0.7,3.2e-05,1.4e-05,0.005,0.00621,29800000000.0,1210000000.0,15.27,-105.1
9.5e-14,3.5e-10,0.7,3.2e-05,1.4e-05,0.0075,0.00976,32400000000.0,1050000000.0,15.6,-97.58
9.5e-14,3.5e-10,0.7,3.2e-05,1.4e-05,0.0125,0.0176,29600000000.0,644000000.0,15.78,-92.34
9.5e-14,3.5e-10,0.7,3.2e-05,1.4e-05,0.015,0.0219,30200000000.0,289000000.0,15.26,-79.95
9.5e-14,3.5e-10,0.7,3.2e-05,1.5e-05,0.01,0.0136,29600000000.0,871000000.0,15.81,-94.89
9.5e-14,3.5e-10,0.7,3.2e-05,1.5e-05,0.005,0.00621,29400000000.0,1190000000.0,15.31,-105.5
9.5e-14,3.5e-10,0.7,3.2e-05,1.5e-05,0.0075,0.00976,32500000000.0,1030000000.0,15.65,-98.92
9.5e-14,3.5e-10,0.7,3.2e-05,1.5e-05,0.0125,0.0176,29400000000.0,573000000.0,15.83,-88.34
9.5e-14,3.5e-10,0.7,3.2e-05,1.5e-05,0.015,0.0219,30000000000.0,103000000.0,15.28,-89.03
9.5e-14,3.5e-10,0.7,3.4e-05,1e-05,0.01,0.0134,30100000000.0,892000000.0,15.37,-89.41
9.5e-14,3.5e-10,0.7,3.4e-05,1e-05,0.005,0.00618,31000000000.0,1170000000.0,14.79,-98.27
9.5e-14,3.5e-10,0.7,3.4e-05,1e-05,0.0075,0.00968,30900000000.0,1030000000.0,15.16,-92.9
9.5e-14,3.5e-10,0.7,3.4e-05,1e-05,0.0125,0.0174,30000000000.0,727000000.0,15.46,-98.48
9.5e-14,3.5e-10,0.7,3.4e-05,1e-05,0.015,0.0217,30300000000.0,545000000.0,15.11,-80.75
9.5e-14,3.5e-10,0.7,3.4e-05,5e-06,0.01,0.0134,31600000000.0,725000000.0,14.59,-83.25
9.5e-14,3.5e-10,0.7,3.4e-05,5e-06,0.005,0.00618,34600000000.0,936000000.0,14.59,-90.25
9.5e-14,3.5e-10,0.7,3.4e-05,5e-06,0.0075,0.00968,31500000000.0,837000000.0,14.59,-86.65
9.5e-14,3.5e-10,0.7,3.4e-05,5e-06,0.0125,0.0174,31500000000.0,617000000.0,14.67,-89.16
9.5e-14,3.5e-10,0.7,3.4e-05,5e-06,0.015,0.0217,31600000000.0,617000000.0,14.59,-79.23
9.5e-14,3.5e-10,0.7,3.4e-05,6e-06,0.01,0.0134,31200000000.0,784000000.0,14.75,-85.38
9.5e-14,3.5e-10,0.7,3.4e-05,6e-06,0.005,0.00618,33400000000.0,1020000000.0,14.59,-91.56
9.5e-14,3.5e-10,0.7,3.4e-05,6e-06,0.0075,0.00968,31400000000.0,908000000.0,14.59,-87.79
9.5e-14,3.5e-10,0.7,3.4e-05,6e-06,0.0125,0.0174,31200000000.0,657000000.0,14.88,-90.17
9.5e-14,3.5e-10,0.7,3.4e-05,6e-06,0.015,0.0217,31300000000.0,555000000.0,14.59,-81.75
9.5e-14,3.5e-10,0.7,3.4e-05,7e-06,0.01,0.0134,30900000000.0,825000000.0,14.94,-86.64
9.5e-14,3.5e-10,0.7,3.4e-05,7e-06,0.005,0.00618,33000000000.0,1080000000.0,14.59,-93.41
9.5e-14,3.5e-10,0.7,3.4e-05,7e-06,0.0075,0.00968,31100000000.0,958000000.0,14.69,-89.12
9.5e-14,3.5e-10,0.7,3.4e-05,7e-06,0.0125,0.0174,30800000000.0,689000000.0,15.06,-91.81
9.5e-14,3.5e-10,0.7,3.4e-05,7e-06,0.015,0.0217,31100000000.0,604000000.0,14.63,-87.43
9.5e-14,3.5e-10,0.7,3.4e-05,8e-06,0.01,0.0134,30600000000.0,852000000.0,15.11,-87.81
9.5e-14,3.5e-10,0.7,3.4e-05,8e-06,0.005,0.00618,32600000000.0,1120000000.0,14.59,-94.78
9.5e-14,3.5e-10,0.7,3.4e-05,8e-06,0.0075,0.00968,30600000000.0,992000000.0,14.87,-90.5
9.5e-14,3.5e-10,0.7,3.4e-05,8e-06,0.0125,0.0174,30600000000.0,710000000.0,15.22,-92.38
9.5e-14,3.5e-10,0.7,3.4e-05,8e-06,0.015,0.0217,30800000000.0,577000000.0,14.79,-81.92
9.5e-14,3.5e-10,0.7,3.4e-05,9e-06,0.01,0.0134,30400000000.0,878000000.0,15.25,-88.63
9.5e-14,3.5e-10,0.7,3.4e-05,9e-06,0.005,0.00618,31700000000.0,1150000000.0,14.64,-96.83
9.5e-14,3.5e-10,0.7,3.4e-05,9e-06,0.0075,0.00968,30600000000.0,1020000000.0,15.03,-91.6
9.5e-14,3.5e-10,0.7,3.4e-05,9e-06,0.0125,0.0174,30300000000.0,729000000.0,15.34,-96.03
9.5e-14,3.5e-10,0.7,3.4e-05,9e-06,0.015,0.0217,30600000000.0,560000000.0,15.01,-79.75
9.5e-14,3.5e-10,0.7,3.4e-05,1.1e-05,0.01,0.0134,29800000000.0,894000000.0,15.47,-90.78
9.5e-14,3.5e-10,0.7,3.4e-05,1.1e-05,0.005,0.00618,30800000000.0,1180000000.0,14.9,-100.3
9.5e-14,3.5e-10,0.7,3.4e-05,1.1e-05,0.0075,0.00968,31000000000.0,1040000000.0,15.28,-94.22
9.5e-14,3.5e-10,0.7,3.4e-05,1.1e-05,0.0125,0.0174,29800000000.0,728000000.0,15.55,-99.91
9.5e-14,3.5e-10,0.7,3.4e-05,1.1e-05,0.015,0.0217,30100000000.0,513000000.0,15.17,-75.29
9.5e-14,3.5e-10,0.7,3.4e-05,1.2e-05,0.01,0.0134,29600000000.0,896000000.0,15.56,-91.76
9.5e-14,3.5e-10,0.7,3.4e-05,1.2e-05,0.005,0.00618,30400000000.0,1180000000.0,15.0,-101.6
9.5e-14,3.5e-10,0.7,3.4e-05,1.2e-05,0.0075,0.00968,31000000000.0,1040000000.0,15.37,-95.67
9.5e-14,3.5e-10,0.7,3.4e-05,1.2e-05,0.0125,0.0174,29500000000.0,716000000.0,15.63,-100.0
9.5e-14,3.5e-10,0.7,3.4e-05,1.2e-05,0.015,0.0217,29900000000.0,482000000.0,15.24,-78.46
9.5e-14,3.5e-10,0.7,3.4e-05,1.3e-05,0.01,0.0134,29500000000.0,886000000.0,15.63,-92.9
9.5e-14,3.5e-10,0.7,3.4e-05,1.3e-05,0.005,0.00618,29700000000.0,1180000000.0,15.08,-103.4
9.5e-14,3.5e-10,0.7,3.4e-05,1.3e-05,0.0075,0.00968,31300000000.0,1030000000.0,15.45,-97.03
9.5e-14,3.5e-10,0.7,3.4e-05,1.3e-05,0.0125,0.0174,29300000000.0,693000000.0,15.71,-99.51
9.5e-14,3.5e-10,0.7,3.4e-05,1.3e-05,0.015,0.0217,29700000000.0,403000000.0,15.29,-95.97
9.5e-14,3.5e-10,0.7,3.4e-05,1.4e-05,0.01,0.0134,29300000000.0,879000000.0,15.7,-94.06
9.5e-14,3.5e-10,0.7,3.4e-05,1.4e-05,0.005,0.00618,29100000000.0,1160000000.0,15.13,-105.0
9.5e-14,3.5e-10,0.7,3.4e-05,1.4e-05,0.0075,0.00968,31800000000.0,1020000000.0,15.52,-98.36
9.5e-14,3.5e-10,0.7,3.4e-05,1.4e-05,0.0125,0.0174,29200000000.0,681000000.0,15.76,-97.58
9.5e-14,3.5e-10,0.7,3.4e-05,1.4e-05,0.015,0.0217,29600000000.0,300000000.0,15.35,-95.28
9.5e-14,3.5e-10,0.7,3.4e-05,1.5e-05,0.01,0.0134,29100000000.0,860000000.0,15.75,-95.43
9.5e-14,3.5e-10,0.7,3.4e-05,1.5e-05,0.005,0.00618,28900000000.0,1150000000.0,15.18,-105.5
9.5e-14,3.5e-10,0.7,3.4e-05,1.5e-05,0.0075,0.00968,32300000000.0,1010000000.0,15.57,-99.53
9.5e-14,3.5e-10,0.7,3.4e-05,1.5e-05,0.0125,0.0174,29000000000.0,621000000.0,15.8,-89.77
9.5e-14,3.5e-10,0.7,3.4e-05,1.5e-05,0.015,0.0217,29400000000.0,255000000.0,15.32,-78.28
9.5e-14,3.5e-10,0.7,3.6e-05,1e-05,0.01,0.0133,29600000000.0,858000000.0,15.28,-90.45
9.5e-14,3.5e-10,0.7,3.6e-05,1e-05,0.005,0.00614,31100000000.0,1110000000.0,14.6,-98.23
9.5e-14,3.5e-10,0.7,3.6e-05,1e-05,0.0075,0.00962,29900000000.0,983000000.0,15.04,-93.52
9.5e-14,3.5e-10,0.7,3.6e-05,1e-05,0.0125,0.0173,29500000000.0,729000000.0,15.41,-96.61
9.5e-14,3.5e-10,0.7,3.6e-05,1e-05,0.015,0.0214,29800000000.0,583000000.0,15.04,-78.09
9.5e-14,3.5e-10,0.7,3.6e-05,5e-06,0.01,0.0133,31000000000.0,687000000.0,14.59,-87.09
9.5e-14,3.5e-10,0.7,3.6e-05,5e-06,0.005,0.00614,33800000000.0,857000000.0,14.59,-103.8
9.5e-14,3.5e-10,0.7,3.6e-05,5e-06,0.0075,0.00962,31100000000.0,781000000.0,14.59,-87.57
9.5e-14,3.5e-10,0.7,3.6e-05,5e-06,0.0125,0.0173,30900000000.0,596000000.0,14.59,-91.74
9.5e-14,3.5e-10,0.7,3.6e-05,6e-06,0.01,0.0133,30700000000.0,743000000.0,14.63,-86.33
9.5e-14,3.5e-10,0.7,3.6e-05,6e-06,0.005,0.00614,33500000000.0,943000000.0,14.59,-92.02
9.5e-14,3.5e-10,0.7,3.6e-05,6e-06,0.0075,0.00962,30600000000.0,851000000.0,14.59,-88.44
9.5e-14,3.5e-10,0.7,3.6e-05,6e-06,0.0125,0.0173,30600000000.0,653000000.0,14.8,-90.12
9.5e-14,3.5e-10,0.7,3.6e-05,6e-06,0.015,0.0214,30800000000.0,615000000.0,14.59,-78.12
9.5e-14,3.5e-10,0.7,3.6e-05,7e-06,0.01,0.0133,30400000000.0,788000000.0,14.83,-87.36
9.5e-14,3.5e-10,0.7,3.6e-05,7e-06,0.005,0.00614,32700000000.0,1010000000.0,14.59,-93.23
9.5e-14,3.5e-10,0.7,3.6e-05,7e-06,0.0075,0.00962,30400000000.0,904000000.0,14.59,-88.6
9.5e-14,3.5e-10,0.7,3.6e-05,7e-06,0.0125,0.0173,30300000000.0,683000000.0,14.98,-93.5
9.5e-14,3.5e-10,0.7,3.6e-05,8e-06,0.01,0.0133,30100000000.0,817000000.0,15.0,-88.52
9.5e-14,3.5e-10,0.7,3.6e-05,8e-06,0.005,0.00614,31800000000.0,1050000000.0,14.59,-94.98
9.5e-14,3.5e-10,0.7,3.6e-05,8e-06,0.0075,0.00962,30300000000.0,943000000.0,14.73,-90.59
9.5e-14,3.5e-10,0.7,3.6e-05,8e-06,0.0125,0.0173,30000000000.0,708000000.0,15.15,-94.63
9.5e-14,3.5e-10,0.7,3.6e-05,8e-06,0.015,0.0214,30300000000.0,617000000.0,14.73,-75.1
9.5e-14,3.5e-10,0.7,3.6e-05,9e-06,0.01,0.0133,29800000000.0,840000000.0,15.15,-89.57
9.5e-14,3.5e-10,0.7,3.6e-05,9e-06,0.005,0.00614,31400000000.0,1090000000.0,14.59,-96.31
9.5e-14,3.5e-10,0.7,3.6e-05,9e-06,0.0075,0.00962,30200000000.0,966000000.0,14.89,-92.05
9.5e-14,3.5e-10,0.7,3.6e-05,9e-06,0.0125,0.0173,29700000000.0,730000000.0,15.28,-94.45
9.5e-14,3.5e-10,0.7,3.6e-05,9e-06,0.015,0.0214,30000000000.0,610000000.0,14.89,-82.54
9.5e-14,3.5e-10,0.7,3.6e-05,1.1e-05,0.01,0.0133,29400000000.0,867000000.0,15.39,-91.59
9.5e-14,3.5e-10,0.7,3.6e-05,1.1e-05,0.005,0.00614,30300000000.0,1120000000.0,14.73,-99.88
9.5e-14,3.5e-10,0.7,3.6e-05,1.1e-05,0.0075,0.00962,30000000000.0,994000000.0,15.16,-94.81
9.5e-14,3.5e-10,0.7,3.6e-05,1.1e-05,0.0125,0.0173,29300000000.0,728000000.0,15.51,-99.22
9.5e-14,3.5e-10,0.7,3.6e-05,1.1e-05,0.015,0.0214,29600000000.0,556000000.0,15.18,-80.51
9.5e-14,3.5e-10,0.7,3.6e-05,1.2e-05,0.01,0.0133,29200000000.0,870000000.0,15.48,-92.51
9.5e-14,3.5e-10,0.7,3.6e-05,1.2e-05,0.005,0.00614,29700000000.0,1130000000.0,14.83,-101.5
9.5e-14,3.5e-10,0.7,3.6e-05,1.2e-05,0.0075,0.00962,30400000000.0,996000000.0,15.26,-96.49
9.5e-14,3.5e-10,0.7,3.6e-05,1.2e-05,0.0125,0.0173,29100000000.0,718000000.0,15.59,-100.3
9.5e-14,3.5e-10,0.7,3.6e-05,1.2e-05,0.015,0.0214,29300000000.0,522000000.0,15.24,-83.17
9.5e-14,3.5e-10,0.7,3.6e-05,1.3e-05,0.01,0.0133,29000000000.0,868000000.0,15.57,-93.56
9.5e-14,3.5e-10,0.7,3.6e-05,1.3e-05,0.005,0.00614,29300000000.0,1130000000.0,14.92,-103.0
9.5e-14,3.5e-10,0.7,3.6e-05,1.3e-05,0.0075,0.00962,31000000000.0,995000000.0,15.35,-97.56
9.5e-14,3.5e-10,0.7,3.6e-05,1.3e-05,0.0125,0.0173,28900000000.0,708000000.0,15.66,-98.21
9.5e-14,3.5e-10,0.7,3.6e-05,1.3e-05,0.015,0.0214,29100000000.0,480000000.0,15.3,-79.69
9.5e-14,3.5e-10,0.7,3.6e-05,1.4e-05,0.01,0.0133,28700000000.0,859000000.0,15.64,-94.95
9.5e-14,3.5e-10,0.7,3.6e-05,1.4e-05,0.005,0.00614,29100000000.0,1120000000.0,14.99,-104.4
9.5e-14,3.5e-10,0.7,3.6e-05,1.4e-05,0.0075,0.00962,31700000000.0,988000000.0,15.43,-99.31
9.5e-14,3.5e-10,0.7,3.6e-05,1.4e-05,0.0125,0.0173,28600000000.0,693000000.0,15.73,-98.93
9.5e-14,3.5e-10,0.7,3.6e-05,1.4e-05,0.015,0.0214,29000000000.0,395000000.0,15.38,-83.84
9.5e-14,3.5e-10,0.7,3.6e-05,1.5e-05,0.01,0.0133,28600000000.0,848000000.0,15.69,-96.13
9.5e-14,3.5e-10,0.7,3.6e-05,1.5e-05,0.005,0.00614,28700000000.0,1110000000.0,15.04,-105.0
9.5e-14,3.5e-10,0.7,3.6e-05,1.5e-05,0.0075,0.00962,32200000000.0,978000000.0,15.49,-100.6
9.5e-14,3.5e-10,0.7,3.6e-05,1.5e-05,0.0125,0.0173,28400000000.0,669000000.0,15.77,-95.15
9.5e-14,3.5e-10,0.7,3.6e-05,1.5e-05,0.015,0.0214,28800000000.0,286000000.0,15.4,-82.32
